
--- Group Size 262144 (32 templates) ---
Top matches:
(0, 'ffn_c_fc', 3) <-> (0, 'ffn_c_fc', 6) | Sim: 0.1180
(0, 'ffn_c_fc', 3) <-> (0, 'ffn_c_fc', 7) | Sim: 0.1563
(0, 'ffn_c_fc', 3) <-> (1, 'ffn_c_fc', 0) | Sim: 0.0008
(0, 'ffn_c_fc', 3) <-> (1, 'ffn_c_fc', 1) | Sim: -0.0027
(0, 'ffn_c_fc', 3) <-> (1, 'ffn_c_fc', 2) | Sim: 0.0031
(0, 'ffn_c_fc', 3) <-> (1, 'ffn_c_fc', 3) | Sim: 0.0017
(0, 'ffn_c_fc', 3) <-> (1, 'ffn_c_fc', 4) | Sim: 0.0012
(0, 'ffn_c_fc', 3) <-> (1, 'ffn_c_fc', 5) | Sim: -0.0016
(0, 'ffn_c_fc', 3) <-> (1, 'ffn_c_fc', 6) | Sim: 0.0020
(0, 'ffn_c_fc', 3) <-> (1, 'ffn_c_fc', 7) | Sim: 0.0012
(0, 'ffn_c_fc', 3) <-> (2, 'ffn_c_fc', 0) | Sim: 0.0026
(0, 'ffn_c_fc', 3) <-> (2, 'ffn_c_fc', 1) | Sim: -0.0000
(0, 'ffn_c_fc', 3) <-> (2, 'ffn_c_fc', 2) | Sim: -0.0006
(0, 'ffn_c_fc', 3) <-> (2, 'ffn_c_fc', 3) | Sim: -0.0028
(0, 'ffn_c_fc', 3) <-> (2, 'ffn_c_fc', 4) | Sim: -0.0007
(0, 'ffn_c_fc', 3) <-> (2, 'ffn_c_fc', 5) | Sim: 0.0006
(0, 'ffn_c_fc', 3) <-> (2, 'ffn_c_fc', 6) | Sim: 0.0020
(0, 'ffn_c_fc', 3) <-> (2, 'ffn_c_fc', 7) | Sim: -0.0011
(0, 'ffn_c_fc', 3) <-> (3, 'ffn_c_fc', 0) | Sim: -0.0007
(0, 'ffn_c_fc', 3) <-> (3, 'ffn_c_fc', 1) | Sim: -0.0010
(0, 'ffn_c_fc', 3) <-> (3, 'ffn_c_fc', 2) | Sim: 0.0005
(0, 'ffn_c_fc', 3) <-> (3, 'ffn_c_fc', 3) | Sim: -0.0015
(0, 'ffn_c_fc', 3) <-> (3, 'ffn_c_fc', 4) | Sim: 0.0006
(0, 'ffn_c_fc', 3) <-> (3, 'ffn_c_fc', 5) | Sim: -0.0013
(0, 'ffn_c_fc', 3) <-> (3, 'ffn_c_fc', 6) | Sim: -0.0031
(0, 'ffn_c_fc', 3) <-> (3, 'ffn_c_fc', 7) | Sim: 0.0014
(0, 'ffn_c_fc', 4) <-> (0, 'ffn_c_fc', 0) | Sim: 0.1894
(0, 'ffn_c_fc', 4) <-> (0, 'ffn_c_fc', 1) | Sim: 0.1532
(0, 'ffn_c_fc', 4) <-> (0, 'ffn_c_fc', 2) | Sim: 0.1442
(0, 'ffn_c_fc', 4) <-> (0, 'ffn_c_fc', 3) | Sim: 0.1839
(0, 'ffn_c_fc', 4) <-> (0, 'ffn_c_fc', 5) | Sim: 0.0760
(0, 'ffn_c_fc', 4) <-> (0, 'ffn_c_fc', 6) | Sim: 0.1318
(0, 'ffn_c_fc', 4) <-> (0, 'ffn_c_fc', 7) | Sim: 0.1108
(0, 'ffn_c_fc', 4) <-> (1, 'ffn_c_fc', 0) | Sim: -0.0028
(0, 'ffn_c_fc', 4) <-> (1, 'ffn_c_fc', 1) | Sim: 0.0001
(0, 'ffn_c_fc', 4) <-> (1, 'ffn_c_fc', 2) | Sim: 0.0034
(0, 'ffn_c_fc', 4) <-> (1, 'ffn_c_fc', 3) | Sim: -0.0032
(0, 'ffn_c_fc', 4) <-> (1, 'ffn_c_fc', 4) | Sim: -0.0009
(0, 'ffn_c_fc', 4) <-> (1, 'ffn_c_fc', 5) | Sim: 0.0011
(0, 'ffn_c_fc', 4) <-> (1, 'ffn_c_fc', 6) | Sim: 0.0040
(0, 'ffn_c_fc', 4) <-> (1, 'ffn_c_fc', 7) | Sim: 0.0016
(0, 'ffn_c_fc', 4) <-> (2, 'ffn_c_fc', 0) | Sim: 0.0007
(0, 'ffn_c_fc', 4) <-> (2, 'ffn_c_fc', 1) | Sim: -0.0020
(0, 'ffn_c_fc', 4) <-> (2, 'ffn_c_fc', 2) | Sim: -0.0004
(0, 'ffn_c_fc', 4) <-> (2, 'ffn_c_fc', 3) | Sim: -0.0015
(0, 'ffn_c_fc', 4) <-> (2, 'ffn_c_fc', 4) | Sim: 0.0016
(0, 'ffn_c_fc', 4) <-> (2, 'ffn_c_fc', 5) | Sim: -0.0003
(0, 'ffn_c_fc', 4) <-> (2, 'ffn_c_fc', 6) | Sim: -0.0005
(0, 'ffn_c_fc', 4) <-> (2, 'ffn_c_fc', 7) | Sim: -0.0022
(0, 'ffn_c_fc', 4) <-> (3, 'ffn_c_fc', 0) | Sim: -0.0005
(0, 'ffn_c_fc', 4) <-> (3, 'ffn_c_fc', 1) | Sim: 0.0003
(0, 'ffn_c_fc', 4) <-> (3, 'ffn_c_fc', 2) | Sim: -0.0006
(0, 'ffn_c_fc', 4) <-> (3, 'ffn_c_fc', 3) | Sim: 0.0003
(0, 'ffn_c_fc', 4) <-> (3, 'ffn_c_fc', 4) | Sim: 0.0010
(0, 'ffn_c_fc', 4) <-> (3, 'ffn_c_fc', 5) | Sim: -0.0001
(0, 'ffn_c_fc', 4) <-> (3, 'ffn_c_fc', 6) | Sim: -0.0038
